kept_rule_id	span_id
spans-passthrough-candidates/sent_0002-41c2096b	Microsoft/index/reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0002-dea6894b	Microsoft/index/reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0002-77dc5b6e	Microsoft/index/reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0002-235e6f64	Microsoft/index/reliability-and-safety-guidance/sent_0002
spans-passthrough-candidates/sent_0003-49b3f09a	Microsoft/index/reliability-safety-guidance/sent_0003
spans-passthrough-candidates/sent_0003-8258dfe1	Microsoft/index/reliability-safety-guidance/sent_0003
spans-passthrough-candidates/sent_0004-dbed6cc3	Microsoft/index/reliability-and-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0004-8bd135bf	Microsoft/index/reliability-and-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0004-187cdda7	Microsoft/index/reliability-and-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0004-67b38d8a	Microsoft/index/reliability-and-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0004
spans-passthrough-candidates/sent_0005-5c4906b1	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005
spans-passthrough-candidates/sent_0005-851bbd0e	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005
spans-passthrough-candidates/sent_0005-90de4bfa	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0005
spans-passthrough-candidates/sent_0006-29411a39	Microsoft/index/reliability-and-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0006
spans-passthrough-candidates/sent_0006-45f38ae0	Microsoft/index/reliability-and-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0006
spans-passthrough-candidates/sent_0006-a8badb0a	Microsoft/index/reliability-and-safety-guidance/goal-rs1-reliability-and-safety-guidance/sent_0006
spans-passthrough-candidates/sent_0007-2a657f69	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007
spans-passthrough-candidates/sent_0007-38ecb155	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007
spans-passthrough-candidates/sent_0007-d2a8e25a	Microsoft/index/reliability-safety-goals/goal-rs1-reliability-and-safety-guidance/sent_0007
spans-passthrough-candidates/sent_0001-7dff919d	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001
spans-passthrough-candidates/sent_0001-cb35a52f	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001
spans-passthrough-candidates/sent_0001-f11b095b	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001
spans-passthrough-candidates/sent_0001-64a2f520	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0001
spans-passthrough-candidates/sent_0002-6f250bf2	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-97af4ee4	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-d6020aff	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-4a1df50e	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0002-2ced0fa6	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0002
spans-passthrough-candidates/sent_0003-6332376f	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003
spans-passthrough-candidates/sent_0003-2bc4b349	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003
spans-passthrough-candidates/sent_0003-2887f795	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003
spans-passthrough-candidates/sent_0003-2a99b972	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003
spans-passthrough-candidates/sent_0003-29b9dfb1	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003
spans-passthrough-candidates/sent_0003-9ec0d088	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0003
spans-passthrough-candidates/sent_0004-5ebb6c60	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0004
spans-passthrough-candidates/sent_0004-4cdc894d	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0004
spans-passthrough-candidates/sent_0004-55e163ab	Microsoft/index/reliability-safety-goals/goal-rs2-failures-and-remediations/sent_0004
