kept_rule_id	span_id
spans-passthrough-candidates/sent_0002-27412163	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0002-39d32ca9	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0002-2d5c7184	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0002-38c20032	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0002-9c19d33e	NIST AI RMF profiles_removed/measure-2-6/sent_0002
spans-passthrough-candidates/sent_0003-d031589b	NIST AI RMF profiles_removed/measure-2-6/sent_0003
spans-passthrough-candidates/sent_0003-928dfd4c	NIST AI RMF profiles_removed/measure-2-6/sent_0003
spans-passthrough-candidates/sent_0001-118d111b	NIST AI RMF profiles_removed/measure-2-7/sent_0001
spans-passthrough-candidates/sent_0001-2ec40955	NIST AI RMF profiles_removed/measure-2-7/sent_0001
spans-passthrough-candidates/sent_0001-6be1ffe4	NIST AI RMF profiles_removed/measure-2-7/sent_0001
spans-passthrough-candidates/sent_0001-32ae7b71	NIST AI RMF profiles_removed/measure-2-7/sent_0001
spans-passthrough-candidates/sent_0001-78b7f7d6	NIST AI RMF profiles_removed/measure-2-7/sent_0001
spans-passthrough-candidates/sent_0001-c257aa15	NIST AI RMF profiles_removed/measure-2-7/sent_0001
spans-passthrough-candidates/sent_0002-13360ba4	NIST AI RMF profiles_removed/measure-2-7/sent_0002
spans-passthrough-candidates/sent_0002-829e50f9	NIST AI RMF profiles_removed/measure-2-7/sent_0002
spans-passthrough-candidates/sent_0002-c30b04f4	NIST AI RMF profiles_removed/measure-2-7/sent_0002
spans-passthrough-candidates/sent_0002-32de0f4d	NIST AI RMF profiles_removed/measure-2-7/sent_0002
spans-passthrough-candidates/sent_0003-5ae6b4e1	NIST AI RMF profiles_removed/measure-2-7/sent_0003
spans-passthrough-candidates/sent_0003-294c9ab7	NIST AI RMF profiles_removed/measure-2-7/sent_0003
spans-passthrough-candidates/sent_0003-4a5f168f	NIST AI RMF profiles_removed/measure-2-7/sent_0003
spans-passthrough-candidates/sent_0003-077575c9	NIST AI RMF profiles_removed/measure-2-7/sent_0003
spans-passthrough-candidates/sent_0003-a5a30f47	NIST AI RMF profiles_removed/measure-2-7/sent_0003
spans-passthrough-candidates/sent_0004-687ea457	NIST AI RMF profiles_removed/measure-2-7/sent_0004
